84	2365	48.6312656632
85	2397	48.9591666596
86	2295	47.906158268
87	2111	45.9456200306
88	1939	44.0340777126
89	1860	43.1277173057
90	1789	42.2965719651
91	1679	40.9756024971
92	1653	40.6571027005
93	1609	40.1123422403
94	1449	38.0657326213
95	1537	39.2045915678
96	1549	39.3573373083
97	1465	38.275318418
98	1445	38.0131556175
99	1398	37.3898381917
100	1386	37.229020938
101	1398	37.3898381917
102	1367	36.9729630947
103	1461	38.2230297072
104	1360	36.8781778292
105	1407	37.509998667
106	1332	36.4965751818
107	1402	37.4432904537
108	1322	36.3593179254
109	1287	35.8747822293
110	1293	35.9583091927
111	1337	36.5650105976
112	1311	36.2077339805
113	1276	35.721142199
114	1336	36.551333765
115	1316	36.2767142944
116	1332	36.4965751818
117	1330	36.4691650576
118	1332	36.4965751818
119	1289	35.902646142
120	1294	35.9722114972
121	1252	35.3836120259
122	1280	35.77708764
123	1317	36.2904946232
124	1300	36.0555127546
125	1233	35.1140997322
126	1262	35.5246393367
127	1256	35.4400902933
128	1273	35.6791255498
129	1264	35.5527776693
130	1210	34.7850542619
131	1199	34.6265793864
132	1241	35.2278299076
133	1223	34.9714169001
134	1243	35.2562051276
135	1235	35.1425667816
136	1271	35.65108694
137	1227	35.0285597763
138	1270	35.6370593624
139	1223	34.9714169001
140	1173	34.2490875791
141	1199	34.6265793864
142	1295	35.9861084309
143	1238	35.1852241715
144	1125	33.5410196625
145	1202	34.6698716467
146	1186	34.4383507154
147	1180	34.3511280746
148	1148	33.8821486922
149	1170	34.205262753
150	1162	34.0881210981
151	1190	34.4963766213
152	1205	34.7131099154
153	1211	34.7994252826
154	1228	35.0428309359
155	1237	35.1710107901
156	1174	34.263683398
157	1142	33.7934904974
158	1200	34.6410161514
159	1197	34.597687784
160	1184	34.4093010682
161	1106	33.2565782966
162	1228	35.0428309359
163	1161	34.0734500748
164	1232	35.0998575496
165	1172	34.2344855372
166	1210	34.7850542619
167	1150	33.9116499156
168	1179	34.3365694268
169	1202	34.6698716467
170	1189	34.4818792991
171	1240	35.2136337233
172	1210	34.7850542619
173	1191	34.5108678535
174	1183	34.3947670438
175	1190	34.4963766213
176	1196	34.5832329316
177	1121	33.4813380856
178	1155	33.9852909359
179	1172	34.2344855372
180	1119	33.4514573674
181	1175	34.278273002
182	1168	34.1760149813
183	1193	34.5398320783
184	1148	33.8821486922
185	1155	33.9852909359
186	1180	34.3511280746
187	1109	33.3016516107
188	1167	34.1613817051
189	1160	34.0587727319
190	1118	33.4365069946
191	1179	34.3365694268
192	1185	34.4238289561
193	1140	33.7638860323
194	1173	34.2490875791
195	1142	33.7934904974
196	1127	33.5708206632
197	1121	33.4813380856
198	1146	33.8526217596
199	1154	33.9705755029
200	1161	34.0734500748
201	1144	33.8230690506
202	1094	33.0756708171
203	1134	33.674916481
204	1134	33.674916481
205	1179	34.3365694268
206	1144	33.8230690506
207	1097	33.1209903234
208	1156	34
209	1172	34.2344855372
210	1090	33.0151480384
211	1129	33.6005952328
212	1100	33.1662479036
213	1152	33.941125497
214	1085	32.939338184
215	1121	33.4813380856
216	1115	33.3916157141
217	1101	33.1813200461
218	1104	33.2264954517
219	1078	32.8329103188
220	1110	33.3166624979
221	1056	32.4961536185
222	1122	33.4962684489
223	1136	33.7045990927
224	1196	34.5832329316
225	1065	32.6343377442
226	1111	33.331666625
227	1045	32.3264597505
228	1102	33.1963853454
229	1156	34
230	1042	32.2800247831
231	1082	32.8937684068
232	1116	33.406586177
233	1101	33.1813200461
234	1118	33.4365069946
235	1156	34
236	1119	33.4514573674
237	1093	33.0605505096
238	1064	32.6190128606
239	1117	33.4215499341
240	1080	32.8633534503
241	1083	32.9089653438
242	1107	33.2716095192
243	1095	33.0907842155
244	1085	32.939338184
245	1113	33.3616546352
246	1055	32.4807635378
247	1103	33.2114438108
248	1133	33.6600653594
249	1100	33.1662479036
250	1097	33.1209903234
251	1098	33.1360830516
252	1110	33.3166624979
253	1075	32.7871926215
254	1074	32.7719392163
255	1045	32.3264597505
256	1069	32.6955654485
257	1056	32.4961536185
258	1065	32.6343377442
259	1102	33.1963853454
260	1168	34.1760149813
261	1081	32.8785644455
262	1068	32.6802692767
263	1100	33.1662479036
264	1109	33.3016516107
265	1095	33.0907842155
266	1061	32.5729949498
267	1131	33.6303434416
268	1116	33.406586177
269	1100	33.1662479036
270	1112	33.3466640011
271	1106	33.2565782966
272	1092	33.0454232837
273	1093	33.0605505096
274	1169	34.1906419946
275	1090	33.0151480384
276	1095	33.0907842155
277	1136	33.7045990927
278	1083	32.9089653438
279	1100	33.1662479036
280	1117	33.4215499341
281	1116	33.406586177
282	1054	32.4653661615
283	1103	33.2114438108
284	1055	32.4807635378
285	1085	32.939338184
286	1132	33.6452076825
287	1080	32.8633534503
288	1142	33.7934904974
289	1117	33.4215499341
290	1115	33.3916157141
291	1117	33.4215499341
292	1145	33.8378486314
293	1165	34.1320963318
294	1165	34.1320963318
295	1148	33.8821486922
296	1164	34.1174442185
297	1146	33.8526217596
298	1217	34.885527085
299	1199	34.6265793864
300	1166	34.1467421579
301	1221	34.9428104193
302	1167	34.1613817051
303	1177	34.3074335968
304	1101	33.1813200461
305	1213	34.8281495345
306	1187	34.4528663539
307	1176	34.292856399
308	1168	34.1760149813
309	1182	34.3802268753
310	1159	34.0440890611
311	1192	34.5253530033
312	1183	34.3947670438
313	1089	33
314	1122	33.4962684489
315	1087	32.9696830437
316	1192	34.5253530033
317	1151	33.9263909074
318	1182	34.3802268753
319	1125	33.5410196625
320	1134	33.674916481
321	1153	33.9558536927
322	1106	33.2565782966
323	1174	34.263683398
324	1152	33.941125497
325	1106	33.2565782966
326	1124	33.5261092285
327	1128	33.5857112475
328	1143	33.8082830088
329	1144	33.8230690506
330	1172	34.2344855372
331	1170	34.205262753
332	1177	34.3074335968
333	1127	33.5708206632
334	1098	33.1360830516
335	1129	33.6005952328
336	1110	33.3166624979
337	1024	32
338	1085	32.939338184
339	1124	33.5261092285
340	1129	33.6005952328
341	1117	33.4215499341
342	1118	33.4365069946
343	1123	33.5111921602
344	1109	33.3016516107
345	1027	32.0468407179
346	1151	33.9263909074
